,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking,c_range,c_angle,id_new
5587,33756355,17.0,-3.9765625,48.015625,0.0,-0.2578125,0.015625,0.0,3.0,21.0,0.0,0.0,0.00061,0.0,48.18000927207291,-4.734322944258133,17056.0
5588,33852844,17.0,-3.953125,48.015625,0.0,-0.2578125,0.015625,0.0,3.0,21.0,0.0,0.0,0.00061,0.0,48.178080507698205,-4.706544997030191,17056.0
5589,33959773,17.0,-3.921875,48.015625,0.0,-0.2578125,0.015625,0.0,3.0,20.0,0.0,0.0,0.00061,0.0,48.1755264388076,-4.6695042865359175,17056.0
5590,34054067,17.0,-3.921875,48.1171875,0.0,-0.2421875,0.0234375,0.0,4.0,21.0,49.7265625,0.0,0.00061,0.0,48.27675254639423,-4.659691660521111,17056.0
5591,34155936,17.0,-3.8984375,48.1171875,0.0,-0.2421875,0.0234375,0.0,3.0,20.0,0.0,0.0,0.00061,0.0,48.27485419813883,-4.631966431034706,17056.0
5592,34259795,17.0,-3.875,48.1171875,0.0,-0.2421875,0.0234375,0.0,3.0,19.0,0.0,0.0,0.00061,0.0,48.27296715461104,-4.604239027435743,17056.0
5593,34354714,17.0,-3.8515625,48.125,0.0,-0.2421875,0.0234375,0.0,3.0,18.0,0.0,0.0,0.00061,0.0,48.27887901237358,-4.575769677806131,17056.0
5594,34455103,17.0,-3.828125,48.125,0.0,-0.2421875,0.0234375,0.0,3.0,17.0,0.0,0.0,0.00061,0.0,48.27701488302301,-4.548042409125415,17056.0
5595,34555935,17.0,-3.796875,48.125,0.0,-0.2421875,0.0234375,0.0,3.0,16.0,0.0,0.0,0.00061,0.0,48.27454696592838,-4.51106939885343,17056.0
5596,34659774,17.0,-3.7734375,48.1328125,0.0,-0.2421875,0.0234375,0.0,3.0,15.0,0.0,0.0,0.00061,0.0,48.28049781978809,-4.482612438361997,17056.0
5597,34757733,17.0,-3.75,48.1328125,0.0,-0.2421875,0.0234375,0.0,3.0,14.0,0.0,0.0,0.000549,0.0,48.27867167974028,-4.454882549975012,17056.0
5598,34855462,17.0,-3.7265625,48.1328125,0.0,-0.2421875,0.0234375,0.0,3.0,13.0,0.0,0.0,0.000549,0.0,48.27685684908,-4.427150570239794,17056.0
5599,34957111,17.0,-3.6953125,48.1328125,0.0,-0.2421875,0.0234375,0.0,3.0,12.0,0.0,0.0,0.000549,0.0,48.27445466945031,-4.390171366103536,17056.0
5605,38863269,17.0,0.1640625,48.9765625,0.015625,-0.3515625,0.0,0.0,1.0,4.0,48.96875,0.0,0.0,0.0,48.97683728886863,0.19192963300123753,17061.0
5606,38960818,17.0,0.4765625,48.859375,0.1015625,-0.5078125,0.0,0.0,2.0,5.0,47.125,0.0,0.0,0.0,48.86169908227743,0.5588314234222452,17061.0
5607,39060938,17.0,0.5234375,48.859375,0.1015625,-0.5078125,0.0,0.0,2.0,6.0,48.96875,0.0,0.0,0.0,48.86217875010314,0.6137944316098908,17061.0
5608,39165217,17.0,0.5703125,48.8671875,0.09375,-0.5078125,0.0,0.0,2.0,7.0,49.171875,0.0,0.0,0.0,48.87051534931684,0.6686494043461445,17061.0
5609,39261306,17.0,0.671875,48.8671875,0.09375,-0.5625,0.0,0.0,2.0,8.0,48.96875,0.0,0.0,0.0,48.87180608669769,0.7877100858957724,17061.0
5610,39362354,17.0,0.7734375,48.875,0.09375,-0.609375,0.0,0.0,2.0,9.0,48.96875,0.0,-6.1e-05,0.0,48.88111936695401,0.9066190457186452,17061.0
5611,39461143,17.0,0.796875,48.8828125,0.0859375,-0.5625,0.0,0.0,2.0,10.0,48.96875,0.0,-6.1e-05,0.0,48.88930729388361,0.9339382936061021,17061.0
5612,39560009,17.0,0.4921875,48.90625,0.0703125,-0.1796875,0.0,0.0,2.0,11.0,48.96875,0.0,0.0,0.0,48.90872659963308,0.5765994014423804,17061.0
5613,39666588,17.0,0.4375,48.9140625,0.0625,-0.1015625,0.0,0.0,2.0,12.0,48.96875,0.0,0.0,0.0,48.91601901733119,0.5124545752125875,17061.0
5614,39766967,17.0,0.2734375,48.921875,0.0625,0.0703125,0.0,0.0,2.0,13.0,48.96875,0.0,0.0,0.0,48.922639151849026,0.3202381668793729,17061.0
5615,39864276,17.0,0.1953125,48.9296875,0.0546875,0.1484375,0.0,0.0,2.0,14.0,48.96875,0.0,0.0,0.0,48.93007731263371,0.22870619194374903,17061.0
5616,39955545,17.0,0.1796875,48.9296875,0.0546875,0.1484375,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,48.93001743761505,0.21040986823893593,17061.0
5617,40053678,17.0,0.1640625,48.9296875,0.0546875,0.1484375,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,48.929962552116905,0.19211350162185548,17061.0
5618,40152017,17.0,0.03125,48.9375,0.0546875,0.265625,0.0,0.0,4.0,15.0,49.171875,0.0,0.0,0.0,48.93750997764905,0.03658733826642985,17061.0
5619,40253276,17.0,-0.03125,48.9453125,0.046875,0.3203125,0.0,0.0,4.0,16.0,49.234375,0.0,0.0,0.0,48.94532247605645,-0.036581498309794146,17061.0
5620,40354275,17.0,-0.0625,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,48.94535240421358,-0.0731629667953854,17061.0
5621,40459344,17.0,-0.09375,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,48.945402284434806,-0.10974437563271683,17061.0
5622,40550566,17.0,-0.1328125,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,48.94549269220622,-0.1554710073644129,17061.0
5623,40649745,17.0,-0.1640625,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,48.94558746431145,-0.1920521729506987,17061.0
5624,40749964,17.0,-0.1953125,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,48.94570218819332,-0.2286331819633102,17061.0
5625,40853003,17.0,-0.2265625,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,48.94583686371153,-0.2652140045804378,17061.0
5626,40952202,17.0,-0.2578125,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,48.94599149070139,-0.301794610981184,17061.0
5627,41054364,17.0,-0.2890625,48.9453125,0.046875,0.3203125,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,48.9461660689738,-0.3383749713457086,17061.0
5628,41151303,17.0,-0.7109375,48.6796875,0.0625,0.6640625,0.0,0.0,4.0,10.0,47.96875,0.0,6.1e-05,0.0,48.68487863008968,-0.8367108479890677,17061.0
5629,41259052,17.0,-0.6015625,48.484375,0.0703125,0.5078125,0.0,0.0,4.0,11.0,47.7734375,0.0,6.1e-05,0.0,48.488106753945665,-0.7108521845284372,17061.0
5630,41358630,17.0,-0.15625,48.3984375,0.0703125,0.0546875,0.0,0.0,2.0,12.0,47.96875,0.0,0.0,0.0,48.398689718874685,-0.1849736253647601,17061.0
5631,41454359,17.0,-0.1640625,48.3984375,0.0703125,0.0546875,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,48.39871557123507,-0.1942222374698287,17061.0
5632,41556509,17.0,-0.171875,48.3984375,0.0703125,0.0546875,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,48.398742684671376,-0.20347083945355762,17061.0
5633,41660598,17.0,-0.390625,48.34375,0.0703125,0.2578125,0.0,0.0,4.0,13.0,47.96875,0.0,6.1e-05,0.0,48.345328129542416,-0.46294871231134144,17061.0
5634,41761207,17.0,-0.421875,48.34375,0.0703125,0.2578125,0.0,0.0,3.0,13.0,0.0,0.0,6.1e-05,0.0,48.34559072529908,-0.49998279878720775,17061.0
5635,41862006,17.0,-0.4453125,48.34375,0.0703125,0.2578125,0.0,0.0,3.0,12.0,0.0,0.0,6.1e-05,0.0,48.34580092712454,-0.5277580911669096,17061.0
5636,41959785,17.0,-0.7265625,48.3203125,0.0703125,0.46875,0.0,0.0,4.0,13.0,47.96875,0.0,6.1e-05,0.0,48.3257746255977,-0.8614560986821881,17061.0
5637,42056369,17.0,-0.875,48.265625,0.0703125,0.5546875,0.0,0.0,4.0,14.0,47.96875,0.0,0.000122,0.0,48.27355571781123,-1.0385924954806707,17061.0
5638,42159648,17.0,0.6796875,48.953125,0.0703125,-0.7734375,0.03125,0.0,2.0,15.0,49.484375,0.0,0.0,0.0,48.9578433181373,0.7954696040357588,17061.0
5640,42360055,17.0,0.6875,48.953125,0.0859375,-0.6171875,0.0,0.0,2.0,17.0,48.9140625,0.0,0.0,0.0,48.95795240321663,0.8046117375937718,17061.0
5641,42464334,17.0,0.1953125,48.9453125,0.0859375,0.0,0.0,0.0,2.0,18.0,48.9140625,0.0,0.0,0.0,48.94570218819332,0.2286331819633102,17061.0
5643,42655952,17.0,0.0625,48.9375,0.109375,0.140625,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,48.93753991058398,0.07317464669437092,17061.0
5644,42758161,17.0,0.046875,48.9375,0.109375,0.140625,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,48.937522449707494,0.054880998075113034,17061.0
5649,44655373,17.0,4.1953125,18.234375,0.0,0.0703125,0.015625,0.0,1.0,4.0,18.4765625,0.0,-0.001647,0.0,18.710774399080368,12.956961135278956,17066.0
5650,44755562,17.0,4.125,18.2265625,0.0,0.0859375,0.015625,0.0,2.0,5.0,18.4765625,0.0,-0.001647,0.0,18.68751469742315,12.752242709384554,17066.0
5651,44856201,17.0,4.0234375,18.2109375,0.0,0.1171875,0.0234375,0.0,2.0,6.0,18.4765625,0.0,-0.001586,0.0,18.650101714074175,12.458518951334266,17066.0
5652,44956170,17.0,3.953125,18.203125,0.0,0.140625,0.03125,0.0,2.0,7.0,18.4765625,0.0,-0.001586,0.0,18.62742486312185,12.252522314070623,17066.0
5653,45054538,17.0,3.8828125,18.1953125,0.0,0.171875,0.03125,0.0,2.0,8.0,18.4765625,0.0,-0.0015249999999999999,0.0,18.604989381421653,12.046026185577913,17066.0
5654,45154337,17.0,3.8359375,18.1953125,0.0,0.1875,0.0390625,0.0,2.0,9.0,18.4765625,0.0,-0.0015249999999999999,0.0,18.595263199980863,11.904774995465354,17066.0
5655,45252496,17.0,3.78125,18.1875,0.0,0.2109375,0.0390625,0.0,2.0,10.0,18.4765625,0.0,-0.0015249999999999999,0.0,18.576409981815647,11.744699097555973,17066.0
5656,45356795,17.0,3.7421875,18.1875,0.0,0.2265625,0.0390625,0.0,2.0,11.0,18.4765625,0.0,-0.001464,0.0,18.568498149693106,11.626689476883286,17066.0
5657,45454744,17.0,3.703125,18.1875,0.0,0.234375,0.046875,0.0,2.0,12.0,18.4765625,0.0,-0.001464,0.0,18.560665155527833,11.508579749690016,17066.0
5658,45559186,17.0,3.671875,18.1875,0.0,0.2421875,0.046875,0.0,2.0,13.0,18.4765625,0.0,-0.001464,0.0,18.55445559065598,11.414020480840607,17066.0
5659,45653685,17.0,3.640625,18.1875,0.0,0.2421875,0.046875,0.0,2.0,14.0,18.4765625,0.0,-0.001464,0.0,18.548296596739686,11.319398156985987,17066.0
5660,45754694,17.0,3.625,18.1875,0.0078125,0.2421875,0.046875,0.0,2.0,15.0,18.4765625,0.0,-0.001464,0.0,18.545236079651293,11.272063491092217,17066.0
5661,45855943,17.0,3.6015625,18.1875,0.0078125,0.234375,0.046875,0.0,2.0,16.0,18.4765625,0.0,-0.001403,0.0,18.540669046488215,11.201032272224442,17066.0
5662,45957992,17.0,3.5859375,18.1875,0.015625,0.234375,0.0390625,0.0,2.0,17.0,18.4765625,0.0,-0.001403,0.0,18.53764019512479,11.15365872946767,17066.0
5663,46054156,17.0,3.5703125,18.1875,0.0234375,0.21875,0.0390625,0.0,2.0,18.0,18.4765625,0.0,-0.001403,0.0,18.534624020941354,11.106269735933958,17066.0
5664,46157845,17.0,3.546875,18.1875,0.0234375,0.21875,0.0390625,0.0,3.0,18.0,0.0,0.0,-0.001403,0.0,18.53012354291317,11.035157400820449,17066.0
5665,46255984,17.0,3.5234375,18.1953125,0.0234375,0.21875,0.0390625,0.0,3.0,18.0,0.0,0.0,-0.001403,0.0,18.53332158003693,10.95941703169583,17066.0
5666,46354763,17.0,3.5,18.1953125,0.0234375,0.21875,0.0390625,0.0,3.0,17.0,0.0,0.0,-0.001403,0.0,18.528880078748855,10.888264375715025,17066.0
5667,46454972,17.0,3.4765625,18.203125,0.0234375,0.21875,0.0390625,0.0,3.0,16.0,0.0,0.0,-0.001403,0.0,18.532140906598762,10.812544650677962,17066.0
5684,55557331,17.0,10.3359375,14.03125,0.15625,0.0078125,0.59375,0.0,1.0,4.0,16.9296875,0.4453125,-0.004514,6.1e-05,17.427208054258326,36.37673356460639,17082.0
5685,55655870,17.0,10.3359375,13.9765625,0.0,0.0,0.609375,0.0,2.0,5.0,16.9296875,0.5078125,-0.004575,0.0,17.383207509556815,36.48363981531496,17082.0
5686,55758939,17.0,10.6640625,13.5,0.0,-0.2265625,0.5859375,0.0,2.0,6.0,17.09375,0.640625,-0.004758,0.0,17.20384343697379,38.30628559023982,17082.0
5687,55854428,17.0,10.6796875,13.546875,0.0,-0.2109375,0.5,0.0,2.0,7.0,17.171875,0.5078125,-0.004758,0.0,17.250320210456422,38.25050175460153,17082.0
5688,55951807,17.0,10.7109375,13.59375,0.0,-0.21875,0.4140625,0.0,2.0,8.0,17.3359375,0.4453125,-0.004758,0.0,17.30647916797077,38.23567211766657,17082.0
5689,56050028,17.0,10.7578125,13.6328125,0.0390625,-0.21875,0.15625,0.0,2.0,9.0,17.828125,0.1875,-0.004758,0.0,17.366177082055582,38.27738583965509,17082.0
5690,56151447,17.0,10.78125,13.625,0.015625,-0.2265625,0.015625,0.0,2.0,10.0,17.171875,0.125,-0.004758,0.0,17.37457845711659,38.354019075805056,17082.0
5691,56255746,17.0,10.8203125,13.609375,0.0078125,-0.265625,0.0078125,0.0,2.0,11.0,17.2578125,0.1875,-0.004758,0.0,17.386611242225474,38.486916251195446,17082.0
5692,56354914,17.0,10.8515625,13.609375,0.0078125,-0.265625,0.0078125,0.0,3.0,11.0,0.0,0.0,-0.004758,0.0,17.406076426984665,38.56743465342923,17082.0
5693,56455113,17.0,10.875,13.6171875,0.0078125,-0.265625,0.0078125,0.0,3.0,11.0,0.0,0.0,-0.004758,0.0,17.426801783751266,38.61167066448118,17082.0
5694,56560360,17.0,10.90625,13.6171875,0.0078125,-0.265625,0.0078125,0.0,3.0,10.0,0.0,0.0,-0.0048189999999999995,0.0,17.446320083979206,38.69186407535585,17082.0
5695,56659139,17.0,10.9296875,13.6171875,0.0078125,-0.265625,0.0078125,0.0,3.0,9.0,0.0,0.0,-0.0048189999999999995,0.0,17.46098119401692,38.75189139252885,17082.0
5696,56755228,17.0,11.0546875,13.5078125,0.0,-0.375,-0.0625,0.0,4.0,10.0,17.171875,0.1875,-0.00488,0.0,17.45471610361545,39.296624319099216,17082.0
5697,56854067,17.0,11.21875,13.453125,0.0390625,-0.515625,0.1875,0.0,4.0,11.0,18.0703125,0.5078125,-0.004941,0.0,17.51704666398206,39.825201897634464,17082.0
5698,56953216,17.0,11.265625,13.46875,0.0390625,-0.515625,0.1875,0.0,3.0,10.0,0.0,0.0,-0.004941,0.0,17.559086912568233,39.910018107958095,17082.0
5699,57055746,17.0,11.3203125,13.484375,0.0390625,-0.515625,0.1875,0.0,3.0,9.0,0.0,0.0,-0.004941,0.0,17.60618766906343,40.013906625929515,17082.0
5700,57157795,17.0,11.6171875,13.265625,0.015625,-0.7734375,0.0625,0.0,4.0,10.0,17.2578125,0.5703125,-0.005063,0.0,17.633373246511322,41.20980537085091,17082.0
5701,57258604,17.0,11.859375,13.0859375,0.015625,-0.90625,-0.4453125,0.0,4.0,11.0,17.2578125,0.25,-0.0051849999999999995,0.0,17.660309613495773,42.18503023041366,17082.0
5702,57356603,17.0,11.953125,13.0390625,0.015625,-0.90625,-0.4453125,0.0,3.0,10.0,0.0,0.0,-0.0051849999999999995,0.0,17.688819862968,42.51200157850275,17082.0
5703,57453321,17.0,12.2265625,12.84375,0.046875,-1.015625,-1.109375,0.0,4.0,11.0,18.234375,-0.1171875,-0.005307,0.0,17.73275908111612,43.58976238729679,17082.0
5704,57552617,17.0,11.9921875,12.8125,0.0,-0.78125,-0.7265625,0.0,4.0,12.0,15.0546875,0.0,-0.005246,0.0,17.549151469092635,43.10586926964122,17082.0
5705,57654426,17.0,12.0234375,12.765625,0.0,-0.828125,0.1875,0.0,2.0,13.0,17.2578125,0.765625,-0.005246,0.0,17.53636880762466,43.28506980447345,17082.0
5706,57756235,17.0,12.109375,12.7890625,0.0,-0.828125,0.1875,0.0,3.0,13.0,0.0,0.0,-0.005307,0.0,17.612412739869892,43.436305252910266,17082.0
5707,57861564,17.0,12.1953125,12.8046875,0.0,-0.828125,0.1875,0.0,3.0,13.0,0.0,0.0,-0.005307,0.0,17.682920260672798,43.603691865031486,17082.0
5708,57962383,17.0,12.2734375,12.828125,0.0,-0.828125,0.1875,0.0,3.0,12.0,0.0,0.0,-0.005307,0.0,17.753818155034462,43.73409947354129,17082.0
5709,58060346,17.0,12.359375,12.84375,0.0,-0.828125,0.1875,0.0,3.0,11.0,0.0,0.0,-0.005307,0.0,17.82459156483326,43.898976733417825,17082.0
5710,58165275,17.0,12.1796875,12.9453125,0.0,-0.5703125,-0.1796875,0.0,4.0,12.0,16.8515625,0.25,-0.005246,0.0,17.774304580498008,43.254586639006725,17082.0
5711,58255654,17.0,12.25,12.8125,0.0,-0.578125,-0.5234375,0.0,4.0,13.0,16.765625,0.0,-0.005307,0.0,17.72632664287782,43.71427566764118,17082.0
5712,58357693,17.0,12.1875,12.859375,0.0234375,-0.4140625,-0.96875,0.0,2.0,14.0,17.6640625,-0.4375,-0.005307,0.0,17.71718605311309,43.46342617649444,17082.0
5713,58458352,17.0,12.0078125,12.9140625,0.046875,-0.296875,-0.3046875,0.0,2.0,15.0,16.6875,0.125,-0.005246,0.0,17.634074154575355,42.91743472026912,17082.0
5714,58552218,17.0,12.0390625,12.8828125,0.046875,-0.296875,-0.3046875,0.0,3.0,15.0,0.0,0.0,-0.005246,0.0,17.632523466284187,43.06094621517941,17082.0
5715,58652837,17.0,11.7734375,13.015625,0.0078125,-0.0625,-0.1875,0.0,4.0,16.0,16.28125,-0.1171875,-0.005124,0.0,17.550507819064133,42.131290518006004,17082.0
5716,58761796,17.0,11.5390625,13.15625,0.0,0.09375,0.109375,0.0,4.0,17.0,16.5234375,0.0625,-0.005063,0.0,17.499625065738016,41.25330079407039,17082.0
5717,58852835,17.0,11.53125,13.1640625,0.0,0.09375,0.109375,0.0,3.0,17.0,0.0,0.0,-0.005063,0.0,17.500350512672775,41.217205405070835,17082.0
5718,58952634,17.0,11.5234375,13.1796875,0.0,0.09375,0.109375,0.0,3.0,17.0,0.0,0.0,-0.005063,0.0,17.506963597781954,41.16427779611637,17082.0
5719,59055437,17.0,11.234375,13.3203125,0.015625,0.296875,0.109375,0.0,4.0,18.0,15.953125,-0.1171875,-0.004941,0.0,17.425323719755717,40.14434241938822,17082.0
5720,59156706,17.0,11.203125,13.328125,0.015625,0.296875,0.109375,0.0,3.0,18.0,0.0,0.0,-0.004941,0.0,17.411172441316236,40.04915733492153,17082.0
5721,59253575,17.0,10.7890625,13.640625,0.0,0.4765625,1.390625,0.0,4.0,19.0,15.875,0.828125,-0.004758,0.0,17.39167962042572,38.34226088235444,17082.0
5722,59348304,17.0,10.5078125,13.8671875,0.0,0.640625,1.1640625,0.0,4.0,20.0,15.953125,0.5078125,-0.0046359999999999995,0.0,17.398649737704144,37.15290099078625,17082.0
5723,59453963,17.0,10.2421875,14.0703125,0.0,0.875,-0.28125,0.0,2.0,21.0,16.4375,-0.890625,-0.004514,0.0,17.403335847842865,36.05195654256636,17082.0
5724,59553507,17.0,9.78125,14.21875,0.0,1.1484375,-0.5859375,1.0,2.0,22.0,16.4375,-1.2734375,-0.004331,0.0,17.2582068339964,34.52455276795886,17082.0
5725,59653306,17.0,9.671875,14.15625,0.0,1.1484375,-0.5859375,1.0,3.0,22.0,0.0,0.0,-0.004331,0.0,17.144812045575915,34.3417861511566,17082.0
5726,59754765,17.0,9.515625,13.9609375,0.0,1.171875,-1.4140625,1.0,4.0,23.0,15.3046875,-1.9765625,-0.004331,0.0,16.89541047206404,34.27792202424601,17082.0
5727,59856394,17.0,9.359375,13.875,0.0,1.078125,0.546875,0.0,4.0,24.0,15.546875,0.4453125,-0.0042699999999999995,0.0,16.73659240677818,34.00161581995947,17082.0
5728,59958433,17.0,9.2578125,13.9296875,0.0,1.078125,0.546875,0.0,3.0,24.0,0.0,0.0,-0.004209,0.0,16.725527977699613,33.60841794079926,17082.0
5759,11860838,18.0,1.65625,64.2265625,0.0,0.03125,0.0,0.0,1.0,4.0,64.2890625,0.0,-0.000122,0.0,64.2479143212362,1.4771942350177183,18027.0
5760,11959696,18.0,1.34375,64.2265625,0.0,0.1171875,0.0,0.0,2.0,5.0,64.2109375,0.0,-6.1e-05,0.0,64.24061795024163,1.1985690943749219,18027.0
5761,12060112,18.0,1.625,64.765625,0.0859375,0.0078125,0.0,0.0,2.0,6.0,68.7109375,0.0,-0.000122,0.0,64.78600779983765,1.4372765094753948,18027.0
5762,12158771,18.0,1.7109375,64.3515625,0.015625,-0.015625,-1.2890625,1.0,2.0,7.0,62.1796875,-1.65625,-0.000122,0.0,64.37430312881307,1.5229841381797509,18027.0
5763,12261409,18.0,1.8359375,64.6328125,0.078125,-0.09375,-0.2734375,0.0,2.0,8.0,67.3125,0.0,-0.000122,0.0,64.65888274757044,1.6270867300411747,18027.0
5764,12359688,18.0,1.8671875,64.9140625,0.140625,-0.1015625,-0.0546875,0.0,2.0,9.0,67.3125,0.0,-0.000122,0.0,64.94091082987721,1.647600987733726,18027.0
5765,12456307,18.0,1.875,65.1484375,0.1953125,-0.09375,0.0,0.0,2.0,10.0,67.3125,0.0,-0.000122,0.0,65.17541356747502,1.6485420627546388,18027.0
5766,12561724,18.0,1.890625,65.1484375,0.1953125,-0.09375,0.0,0.0,3.0,10.0,0.0,0.0,-0.000122,0.0,65.17586494694207,1.6622722375997814,18027.0
5767,12659323,18.0,1.8984375,65.1484375,0.1953125,-0.09375,0.0,0.0,3.0,10.0,0.0,0.0,-0.000122,0.0,65.17609204020147,1.669137253508608,18027.0
5768,12760102,18.0,1.9140625,65.140625,0.1953125,-0.09375,0.0,0.0,3.0,9.0,0.0,0.0,-0.000122,0.0,65.16873990376469,1.6830688562681526,18027.0
5769,12852640,18.0,2.3125,64.8046875,0.1328125,-0.421875,-0.0078125,0.0,4.0,10.0,62.09375,0.0,-0.000183,0.0,64.845934168787,2.0436838700579116,18027.0
5797,21857709,18.0,2.3203125,63.171875,0.015625,-0.0078125,0.0,0.0,1.0,4.0,64.2109375,0.0,-0.000183,0.0,63.2144733515457,2.1035370028887646,18055.0
5798,21959168,18.0,2.453125,62.96875,0.015625,-0.03125,0.0,0.0,2.0,5.0,61.7265625,0.0,-0.000183,0.0,63.01651607973996,2.230990247405882,18055.0
5799,22059383,18.0,2.3671875,63.4140625,0.0234375,-0.0078125,0.0,0.0,2.0,6.0,64.2109375,0.0,-0.000183,0.0,63.45822956413189,2.1378051197428425,18055.0
5800,22156882,18.0,2.3203125,63.8515625,0.046875,0.0,-0.9296875,1.0,2.0,7.0,65.1171875,-1.1953125,-0.000183,0.0,63.89370770106445,2.081165055397405,18055.0
5801,22258551,18.0,2.0859375,63.8671875,0.0546875,0.0703125,-0.1875,0.0,2.0,8.0,64.2109375,0.0,-0.000183,0.0,63.90124235423019,1.870646740126311,18055.0
5802,22352219,18.0,1.921875,64.0234375,0.0703125,0.140625,-0.8203125,1.0,2.0,9.0,64.921875,-1.0078125,-0.000122,0.0,64.05227671856818,1.7194057910685308,18055.0
5803,22455878,18.0,1.703125,64.0,0.078125,0.2578125,-0.1640625,0.0,2.0,10.0,64.2109375,0.0,-0.000122,0.0,64.02265719857014,1.5243570257547838,18055.0
5804,22561248,18.0,1.671875,63.9765625,0.078125,0.2578125,-0.1640625,0.0,3.0,10.0,0.0,0.0,-0.000122,0.0,63.99840400613152,1.4969479574038187,18055.0
5805,22662767,18.0,1.6484375,63.9609375,0.078125,0.2578125,-0.1640625,0.0,3.0,10.0,0.0,0.0,-0.000122,0.0,63.98217620611472,1.4763324596086964,18055.0
5806,22755486,18.0,1.6171875,63.9453125,0.078125,0.2578125,-0.1640625,0.0,3.0,9.0,0.0,0.0,-0.000122,0.0,63.96575870051736,1.4487109051601503,18055.0
5807,22857575,18.0,1.515625,63.9765625,0.0859375,0.3203125,-1.171875,1.0,4.0,10.0,64.703125,-1.2109375,-0.000122,0.0,63.994512799591114,1.3571012935636735,18055.0
5812,23756893,18.0,4.5703125,46.40625,0.265625,0.015625,0.0,0.0,1.0,4.0,44.984375,0.0,-0.0006709999999999999,0.0,46.630760184776705,5.624628041445912,18060.0
5813,23857322,18.0,4.515625,46.2578125,0.21875,0.0234375,0.0,0.0,2.0,5.0,44.78125,0.0,-0.0006709999999999999,0.0,46.477694504200414,5.575470873262783,18060.0
5814,23959341,18.0,4.46875,46.203125,0.1953125,0.03125,0.0,0.0,2.0,6.0,44.984375,0.0,-0.0006709999999999999,0.0,46.418729908606124,5.524443919315869,18060.0
5815,24057027,18.0,4.40625,46.1640625,0.1796875,0.046875,0.0,0.0,2.0,7.0,44.984375,0.0,-0.0006709999999999999,0.0,46.373868779371925,5.452228900008366,18060.0
5816,24157656,18.0,4.34375,46.109375,0.15625,0.0625,0.0,0.0,2.0,8.0,44.78125,0.0,-0.0006709999999999999,0.0,46.313525313380374,5.381686508139227,18060.0
5817,24259464,18.0,4.296875,46.0546875,0.140625,0.078125,0.0,0.0,2.0,9.0,44.78125,0.0,-0.00061,0.0,46.25470111770566,5.330231785538985,18060.0
5818,24355783,18.0,4.2734375,46.015625,0.1171875,0.078125,0.0078125,0.0,2.0,10.0,44.984375,0.0,-0.00061,0.0,46.21363448385153,5.305798496696507,18060.0
5819,24458272,18.0,4.265625,46.015625,0.1171875,0.078125,0.0078125,0.0,3.0,10.0,0.0,0.0,-0.00061,0.0,46.21291270609601,5.296153889981608,18060.0
5820,24558914,18.0,4.2578125,46.015625,0.1171875,0.078125,0.0078125,0.0,3.0,10.0,0.0,0.0,-0.00061,0.0,46.21219223782595,5.286508982266147,18060.0
5821,24656883,18.0,4.25,46.015625,0.1171875,0.078125,0.0078125,0.0,3.0,9.0,0.0,0.0,-0.00061,0.0,46.21147307910261,5.276863774082671,18060.0
5822,24754242,18.0,4.1875,45.9765625,0.1015625,0.1015625,0.0078125,0.0,4.0,10.0,44.78125,0.0,-0.00061,0.0,46.16686534265031,5.204084858596247,18060.0
5823,24855271,18.0,4.1796875,45.9765625,0.1015625,0.1015625,0.0078125,0.0,3.0,9.0,0.0,0.0,-0.00061,0.0,46.16615737652488,5.194428907734806,18060.0
5824,24953880,18.0,4.0859375,45.8984375,0.078125,0.140625,0.0078125,0.0,4.0,10.0,44.78125,0.0,-0.00061,0.0,46.07994629115048,5.087133565904701,18060.0
5825,25054016,18.0,4.0703125,45.8984375,0.078125,0.140625,0.0078125,0.0,3.0,9.0,0.0,0.0,-0.00061,0.0,46.07856344103039,5.067781395798816,18060.0
5826,25159955,18.0,3.96875,45.828125,0.0546875,0.1875,0.015625,0.0,4.0,10.0,44.78125,0.0,-0.00061,0.0,45.99965236366602,4.949508870721262,18060.0
