,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking
0,158973,1.0,6.625,38.2265625,0.6171875,-0.046875,1.328125,1.0,2.0,8.0,37.921875,1.6015625,-0.00122,0.000122
1,960057,1.0,7.0,39.4375,0.8203125,-0.1796875,1.4375,1.0,3.0,12.0,0.0,0.0,-0.001281,0.000122
2,1653827,1.0,-13.4296875,14.2890625,0.3046875,0.0,0.0,0.0,1.0,0.0,19.6171875,0.0,0.005307,6.1e-05
3,1754856,1.0,-13.296875,14.4921875,0.3046875,0.0,0.0,0.0,1.0,1.0,19.6171875,0.0,0.005246,0.000122
4,1857325,1.0,-13.296875,14.5,0.296875,0.0,0.0,0.0,1.0,2.0,19.6953125,0.0,0.005246,6.1e-05
5,2353370,1.0,16.4453125,17.1484375,0.0,0.0,0.0,0.0,1.0,0.0,23.765625,0.0,-0.005307,0.0
6,2456828,1.0,16.515625,17.03125,0.0,0.0,0.0,0.0,1.0,1.0,23.765625,0.0,-0.0053679999999999995,0.0
7,2557706,1.0,16.421875,17.171875,0.09375,0.0,0.0,0.0,1.0,2.0,23.765625,0.0,-0.005307,0.0
8,2659325,1.0,16.625,16.9296875,0.0,0.0,0.0,0.0,1.0,3.0,23.765625,0.0,-0.0053679999999999995,0.0
9,2752023,1.0,16.6171875,16.9453125,0.015625,0.0,0.0,0.0,1.0,4.0,23.765625,0.0,-0.0053679999999999995,0.0
10,2851811,1.0,17.15625,17.375,0.953125,-0.046875,-0.0390625,0.0,2.0,5.0,27.34375,0.0,-0.0053679999999999995,0.000305
11,2954060,1.0,17.1640625,17.3671875,0.953125,-0.046875,-0.0390625,0.0,3.0,5.0,0.0,0.0,-0.0053679999999999995,0.000305
12,3056086,1.0,17.1640625,17.359375,0.953125,-0.046875,-0.0390625,0.0,3.0,5.0,0.0,0.0,-0.0053679999999999995,0.000305
13,3151574,1.0,17.171875,17.359375,0.953125,-0.046875,-0.0390625,0.0,3.0,4.0,0.0,0.0,-0.0053679999999999995,0.000305
14,3254052,1.0,17.1796875,17.3515625,0.953125,-0.046875,-0.0390625,0.0,3.0,3.0,0.0,0.0,-0.005429,0.000305
15,3354840,1.0,17.1796875,17.34375,0.953125,-0.046875,-0.0390625,0.0,3.0,2.0,0.0,0.0,-0.005429,0.000305
16,3454848,1.0,16.3359375,17.390625,0.2265625,0.3359375,0.328125,0.0,4.0,3.0,21.1640625,0.0,-0.005246,6.1e-05
17,3553670,1.0,15.6640625,17.4765625,0.0,0.65625,0.6015625,0.0,4.0,4.0,21.1640625,0.0,-0.005124,0.0
18,3656119,1.0,15.1171875,17.578125,0.0,0.921875,0.8046875,0.0,2.0,5.0,21.1640625,0.0,-0.0050019999999999995,0.0
19,3751858,1.0,14.671875,17.65625,0.0,1.1171875,0.9453125,0.0,2.0,6.0,21.1640625,0.0,-0.00488,0.0
20,3861166,1.0,14.296875,17.7265625,0.0,1.265625,1.03125,0.0,2.0,7.0,21.1640625,0.0,-0.0048189999999999995,0.0
21,3957145,1.0,13.96875,17.7890625,0.0,1.375,1.0859375,0.0,2.0,8.0,21.1640625,0.0,-0.004758,0.0
22,4057998,1.0,13.6875,17.84375,0.0,1.4453125,1.1171875,0.0,2.0,9.0,21.1640625,0.0,-0.0046359999999999995,0.0
23,4155005,1.0,13.4296875,17.90625,0.0,1.4921875,1.125,0.0,2.0,10.0,21.1640625,0.0,-0.004575,0.0
24,4264312,1.0,13.203125,17.9609375,0.0,1.5234375,1.125,0.0,2.0,11.0,21.1640625,0.0,-0.004514,0.0
25,4359189,1.0,13.046875,17.9765625,0.0,1.4921875,1.0859375,0.0,2.0,12.0,21.1640625,0.0,-0.004514,0.0
26,4465126,1.0,12.8984375,17.9921875,0.0,1.453125,1.046875,0.0,2.0,13.0,21.1640625,0.0,-0.0044529999999999995,0.0
27,4559782,1.0,12.7890625,18.0,0.0,1.3984375,1.0,0.0,2.0,14.0,21.1640625,0.0,-0.0044529999999999995,0.0
28,4661761,1.0,12.6796875,18.0,0.0,1.3515625,0.953125,0.0,2.0,15.0,21.078125,0.0,-0.004392,0.0
29,4764010,1.0,12.59375,18.0,0.0,1.2890625,0.90625,0.0,2.0,16.0,21.078125,0.0,-0.004392,0.0
30,4855919,1.0,12.5234375,17.984375,0.0,1.21875,0.8515625,0.0,2.0,17.0,21.078125,0.0,-0.004392,0.0
31,4955898,1.0,12.46875,17.9765625,0.0,1.1484375,0.796875,0.0,2.0,18.0,21.078125,0.0,-0.004331,0.0
32,5057625,1.0,12.4140625,17.96875,0.0,1.0859375,0.7578125,0.0,2.0,19.0,21.078125,0.0,-0.004331,0.0
33,5154992,1.0,12.3671875,17.9609375,0.0,1.03125,0.7109375,0.0,2.0,20.0,21.078125,0.0,-0.004331,0.0
34,5258199,1.0,12.3203125,17.953125,0.0,0.9765625,0.671875,0.0,2.0,21.0,21.078125,0.0,-0.004331,0.0
35,5356376,1.0,12.28125,17.9375,0.0,0.9140625,0.6328125,0.0,2.0,22.0,21.078125,0.0,-0.004331,0.0
36,5459223,1.0,12.265625,17.921875,0.0078125,0.8515625,0.5859375,0.0,2.0,23.0,21.078125,0.0,-0.004331,0.0
37,5555832,1.0,12.234375,17.9140625,0.015625,0.8046875,0.546875,0.0,2.0,24.0,21.078125,0.0,-0.004331,0.0
38,5656670,1.0,12.1484375,17.9453125,0.0234375,0.796875,0.5390625,0.0,2.0,25.0,21.1640625,0.0,-0.0042699999999999995,0.0
39,5754439,1.0,12.03125,18.0,0.0390625,0.8125,0.546875,0.0,2.0,26.0,21.1640625,0.0,-0.0042699999999999995,0.0
40,5854207,1.0,12.0234375,17.984375,0.046875,0.7578125,0.5078125,0.0,2.0,27.0,21.1640625,0.0,-0.0042699999999999995,0.0
41,5954615,1.0,12.0625,17.9453125,0.046875,0.671875,0.453125,0.0,2.0,28.0,21.1640625,0.0,-0.0042699999999999995,0.0
42,6056927,1.0,12.046875,17.9375,0.0625,0.6328125,0.4296875,0.0,2.0,29.0,21.1640625,0.0,-0.0042699999999999995,0.0
43,6158376,1.0,12.0234375,17.9296875,0.0703125,0.6015625,0.40625,0.0,2.0,30.0,21.1640625,0.0,-0.0042699999999999995,0.0
44,6258955,1.0,12.0,17.9296875,0.078125,0.5703125,0.3828125,0.0,2.0,31.0,21.1640625,0.0,-0.0042699999999999995,0.0
45,6355914,1.0,11.9765625,17.9296875,0.0859375,0.5390625,0.359375,0.0,2.0,32.0,21.1640625,0.0,-0.0042699999999999995,0.0
46,6457143,1.0,12.015625,17.890625,0.09375,0.4765625,0.3203125,0.0,2.0,33.0,21.1640625,0.0,-0.0042699999999999995,0.0
47,6555106,1.0,12.0390625,17.859375,0.09375,0.421875,0.28125,0.0,2.0,34.0,21.078125,0.0,-0.0042699999999999995,0.0
48,6657725,1.0,11.984375,17.8828125,0.109375,0.421875,0.28125,0.0,2.0,35.0,21.1640625,0.0,-0.0042699999999999995,0.0
49,6757914,1.0,11.9765625,17.8671875,0.109375,0.390625,0.265625,0.0,2.0,36.0,21.078125,0.0,-0.0042699999999999995,0.0
50,6860173,1.0,11.9765625,17.859375,0.1171875,0.3671875,0.2421875,0.0,2.0,37.0,21.1640625,0.0,-0.0042699999999999995,0.0
51,6957721,1.0,12.0078125,17.828125,0.125,0.3125,0.2109375,0.0,2.0,38.0,21.1640625,0.0,-0.0042699999999999995,0.0
52,7058939,1.0,12.0234375,17.8046875,0.1328125,0.28125,0.1875,0.0,2.0,39.0,21.1640625,0.0,-0.0042699999999999995,0.0
53,7161818,1.0,12.0234375,17.796875,0.140625,0.2578125,0.171875,0.0,2.0,40.0,21.1640625,0.0,-0.0042699999999999995,0.0
54,7257727,1.0,11.9921875,17.8046875,0.1484375,0.2578125,0.171875,0.0,2.0,41.0,21.1640625,0.0,-0.0042699999999999995,0.0
55,7363866,1.0,12.0,17.7890625,0.15625,0.2265625,0.15625,0.0,2.0,42.0,21.1640625,0.0,-0.0042699999999999995,0.0
56,7460764,1.0,12.0078125,17.7734375,0.15625,0.203125,0.140625,0.0,2.0,43.0,21.1640625,0.0,-0.0042699999999999995,0.0
57,7559089,1.0,12.0,17.7734375,0.1640625,0.1953125,0.1328125,0.0,2.0,44.0,21.1640625,0.0,-0.0042699999999999995,6.1e-05
58,7660288,1.0,11.9921875,17.765625,0.171875,0.1796875,0.1171875,0.0,2.0,45.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
59,7761536,1.0,11.984375,17.7578125,0.171875,0.171875,0.109375,0.0,2.0,46.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
60,7862354,1.0,11.984375,17.7421875,0.1796875,0.15625,0.1015625,0.0,2.0,47.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
61,7963362,1.0,12.015625,17.7109375,0.1796875,0.1171875,0.078125,0.0,2.0,48.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
62,8063406,1.0,12.0234375,17.6953125,0.1875,0.1015625,0.0625,0.0,2.0,49.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
63,8162215,1.0,12.03125,17.6875,0.1953125,0.0859375,0.0546875,0.0,2.0,50.0,21.1640625,0.0,-0.004331,6.1e-05
64,8258104,1.0,12.0390625,17.671875,0.1953125,0.0703125,0.046875,0.0,2.0,51.0,21.1640625,0.0,-0.004331,6.1e-05
65,8365683,1.0,12.046875,17.65625,0.203125,0.0625,0.0390625,0.0,2.0,52.0,21.1640625,0.0,-0.004331,6.1e-05
66,8458321,1.0,12.0546875,17.6484375,0.203125,0.046875,0.03125,0.0,2.0,53.0,21.1640625,0.0,-0.004331,6.1e-05
67,8565643,1.0,12.046875,17.6484375,0.2109375,0.046875,0.03125,0.0,2.0,54.0,21.1640625,0.0,-0.004331,6.1e-05
68,8662602,1.0,12.0390625,17.6484375,0.21875,0.046875,0.03125,0.0,2.0,55.0,21.1640625,0.0,-0.004331,6.1e-05
69,8764831,1.0,12.046875,17.6328125,0.21875,0.0390625,0.0234375,0.0,2.0,56.0,21.1640625,0.0,-0.004331,6.1e-05
70,8860360,1.0,12.078125,17.609375,0.21875,0.015625,0.0078125,0.0,2.0,57.0,21.1640625,0.0,-0.004331,6.1e-05
71,8958948,1.0,12.0859375,17.6015625,0.2265625,0.0078125,0.0,0.0,2.0,58.0,21.1640625,0.0,-0.004331,6.1e-05
72,9065057,1.0,12.0859375,17.5859375,0.2265625,0.0,0.0,0.0,2.0,59.0,21.1640625,0.0,-0.004331,6.1e-05
73,9161416,1.0,12.109375,17.5703125,0.234375,0.0,0.0,0.0,2.0,60.0,21.1640625,0.0,-0.004331,6.1e-05
74,9260205,1.0,12.125,17.5546875,0.234375,-0.015625,-0.0078125,0.0,2.0,61.0,21.1640625,0.0,-0.004331,6.1e-05
75,9357114,1.0,12.15625,17.53125,0.2421875,-0.03125,-0.015625,0.0,2.0,62.0,21.1640625,0.0,-0.004331,6.1e-05
76,9458732,1.0,12.171875,17.5078125,0.2421875,-0.0390625,-0.0234375,0.0,2.0,63.0,21.1640625,0.0,-0.004392,6.1e-05
77,9560592,1.0,12.171875,17.5,0.2421875,-0.0390625,-0.0234375,0.0,2.0,64.0,21.1640625,0.0,-0.004392,6.1e-05
78,9664221,1.0,12.1875,17.484375,0.25,-0.046875,-0.03125,0.0,2.0,65.0,21.078125,0.0,-0.004392,6.1e-05
79,9760390,1.0,12.2109375,17.4609375,0.25,-0.0625,-0.0390625,0.0,2.0,66.0,21.1640625,0.0,-0.004392,6.1e-05
80,9860988,1.0,12.21875,17.453125,0.25,-0.0625,-0.0390625,0.0,2.0,67.0,21.1640625,0.0,-0.004392,6.1e-05
81,9959957,1.0,12.2265625,17.4453125,0.2578125,-0.0625,-0.0390625,0.0,2.0,68.0,21.1640625,0.0,-0.004392,6.1e-05
82,10060997,1.0,12.234375,17.4375,0.2578125,-0.0703125,-0.046875,0.0,2.0,69.0,21.1640625,0.0,-0.004392,6.1e-05
83,10159946,1.0,12.25,17.421875,0.2578125,-0.0703125,-0.046875,0.0,2.0,70.0,21.1640625,0.0,-0.004392,6.1e-05
84,10258745,1.0,12.265625,17.40625,0.265625,-0.078125,-0.0546875,0.0,2.0,71.0,21.1640625,0.0,-0.004392,6.1e-05
85,10358153,1.0,12.2734375,17.3984375,0.265625,-0.078125,-0.0546875,0.0,2.0,72.0,21.1640625,0.0,-0.004392,6.1e-05
86,10457122,1.0,12.2734375,17.390625,0.265625,-0.078125,-0.046875,0.0,2.0,73.0,21.1640625,0.0,-0.004392,6.1e-05
87,10559348,1.0,12.2890625,17.375,0.265625,-0.078125,-0.0546875,0.0,2.0,74.0,21.1640625,0.0,-0.004392,6.1e-05
88,10656287,1.0,12.296875,17.3671875,0.2734375,-0.078125,-0.0546875,0.0,2.0,75.0,21.1640625,0.0,-0.004392,6.1e-05
89,10758315,1.0,12.296875,17.359375,0.2734375,-0.078125,-0.046875,0.0,2.0,76.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
90,10856494,1.0,12.3046875,17.359375,0.2734375,-0.0703125,-0.046875,0.0,2.0,77.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
91,10955443,1.0,12.3046875,17.3515625,0.2734375,-0.0703125,-0.046875,0.0,2.0,78.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
92,11061280,1.0,12.3125,17.34375,0.28125,-0.0703125,-0.046875,0.0,2.0,79.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
93,11159438,1.0,12.3203125,17.3359375,0.28125,-0.0703125,-0.046875,0.0,2.0,80.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
94,11260236,1.0,12.3203125,17.3359375,0.28125,-0.0625,-0.0390625,0.0,2.0,81.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
95,11360474,1.0,12.3203125,17.328125,0.28125,-0.0625,-0.0390625,0.0,2.0,82.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
96,11459222,1.0,12.3203125,17.3203125,0.2890625,-0.0625,-0.0390625,0.0,2.0,83.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
97,11558971,1.0,12.3203125,17.3203125,0.2890625,-0.0546875,-0.0390625,0.0,2.0,84.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
98,11660810,1.0,12.3203125,17.3203125,0.2890625,-0.046875,-0.03125,0.0,2.0,85.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
99,11759349,1.0,12.3203125,17.3203125,0.2890625,-0.046875,-0.03125,0.0,2.0,86.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
100,11863438,1.0,12.3125,17.3203125,0.2890625,-0.0390625,-0.0234375,0.0,2.0,87.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
101,11957696,1.0,12.3125,17.3203125,0.2890625,-0.03125,-0.0234375,0.0,2.0,88.0,21.078125,0.0,-0.0044529999999999995,6.1e-05
102,12057502,1.0,12.3125,17.3125,0.296875,-0.03125,-0.015625,0.0,2.0,89.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
103,12161961,1.0,12.3125,17.3125,0.296875,-0.03125,-0.015625,0.0,2.0,90.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
104,12264019,1.0,12.3125,17.3046875,0.296875,-0.03125,-0.015625,0.0,2.0,91.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
105,12356678,1.0,12.3125,17.3046875,0.296875,-0.0234375,-0.015625,0.0,2.0,92.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
106,12459697,1.0,12.3046875,17.3046875,0.296875,-0.0234375,-0.015625,0.0,2.0,93.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
107,12558724,1.0,12.3046875,17.3046875,0.296875,-0.015625,-0.0078125,0.0,2.0,94.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
108,12656913,1.0,12.3046875,17.3046875,0.3046875,-0.015625,-0.0078125,0.0,2.0,95.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
109,12757092,1.0,12.3046875,17.3046875,0.3046875,-0.015625,-0.0078125,0.0,2.0,96.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
110,12856260,1.0,12.3046875,17.296875,0.3046875,-0.015625,-0.0078125,0.0,2.0,97.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
111,12953629,1.0,12.3046875,17.296875,0.3046875,-0.015625,-0.0078125,0.0,2.0,98.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
112,13056713,1.0,12.3046875,17.2890625,0.3046875,-0.015625,-0.0078125,0.0,2.0,99.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
113,13155882,1.0,12.3046875,17.2890625,0.3046875,-0.0078125,-0.0078125,0.0,2.0,100.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
114,13257531,1.0,12.3046875,17.2890625,0.3046875,-0.0078125,-0.0078125,0.0,2.0,101.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
115,13356070,1.0,12.3125,17.2890625,0.3046875,-0.0078125,-0.0078125,0.0,2.0,102.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
116,13456278,1.0,12.296875,17.296875,0.3046875,0.0,0.0,0.0,2.0,103.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
117,13557077,1.0,12.296875,17.296875,0.3125,0.0,0.0,0.0,2.0,104.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
118,13656076,1.0,12.296875,17.2890625,0.3125,0.0,0.0,0.0,2.0,105.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
119,13757705,1.0,12.296875,17.2890625,0.3125,0.0,0.0,0.0,2.0,106.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
120,13857113,1.0,12.28125,17.2890625,0.3125,0.0,0.0,0.0,2.0,107.0,21.078125,0.0,-0.0044529999999999995,6.1e-05
121,13954422,1.0,12.2734375,17.296875,0.3125,0.0,0.0,0.0,2.0,108.0,21.1640625,0.0,-0.0044529999999999995,6.1e-05
122,14060561,1.0,12.265625,17.296875,0.3125,0.0,0.0,0.0,2.0,109.0,21.078125,0.0,-0.0044529999999999995,6.1e-05
123,14155040,1.0,12.265625,17.296875,0.3125,0.0,0.0,0.0,2.0,110.0,21.078125,0.0,-0.0044529999999999995,6.1e-05
124,14259339,1.0,12.25,17.3046875,0.3125,0.015625,0.0078125,0.0,2.0,111.0,21.078125,0.0,-0.004392,6.1e-05
125,14356677,1.0,12.234375,17.3125,0.3125,0.0234375,0.015625,0.0,2.0,112.0,21.078125,0.0,-0.004392,6.1e-05
126,14457096,1.0,12.2265625,17.3125,0.3125,0.0234375,0.015625,0.0,2.0,113.0,21.078125,0.0,-0.004392,6.1e-05
127,14557726,1.0,12.2109375,17.3203125,0.3125,0.03125,0.015625,0.0,2.0,114.0,21.078125,0.0,-0.004392,6.1e-05
128,14660985,1.0,12.203125,17.3203125,0.3125,0.03125,0.0234375,0.0,2.0,115.0,21.078125,0.0,-0.004392,6.1e-05
129,14757744,1.0,12.1875,17.328125,0.3125,0.0390625,0.0234375,0.0,2.0,116.0,21.078125,0.0,-0.004392,6.1e-05
130,14858553,1.0,12.1796875,17.328125,0.3125,0.0390625,0.0234375,0.0,2.0,117.0,21.078125,0.0,-0.004392,6.1e-05
131,14954262,1.0,12.1796875,17.328125,0.3125,0.0390625,0.0234375,0.0,2.0,118.0,21.078125,0.0,-0.004392,6.1e-05
132,15058765,1.0,12.1796875,17.328125,0.3125,0.0390625,0.0234375,0.0,2.0,119.0,21.078125,0.0,-0.004392,6.1e-05
133,15156904,1.0,12.1640625,17.3359375,0.3125,0.0390625,0.0234375,0.0,2.0,120.0,21.078125,0.0,-0.004392,6.1e-05
134,15258733,1.0,12.1640625,17.3359375,0.3125,0.0390625,0.0234375,0.0,2.0,121.0,21.078125,0.0,-0.004392,6.1e-05
135,15358962,1.0,12.1484375,17.34375,0.3125,0.046875,0.03125,0.0,2.0,122.0,21.078125,0.0,-0.004392,6.1e-05
136,15455701,1.0,12.140625,17.34375,0.3203125,0.046875,0.03125,0.0,2.0,123.0,21.078125,0.0,-0.004392,6.1e-05
137,15559179,1.0,12.1328125,17.3515625,0.3203125,0.046875,0.03125,0.0,2.0,124.0,21.078125,0.0,-0.004392,6.1e-05
138,15656078,1.0,12.125,17.3515625,0.3203125,0.046875,0.03125,0.0,2.0,125.0,21.1640625,0.0,-0.004392,6.1e-05
139,15756717,1.0,12.1171875,17.359375,0.3203125,0.046875,0.03125,0.0,2.0,126.0,21.1640625,0.0,-0.004392,6.1e-05
140,15855056,1.0,12.1015625,17.3671875,0.3203125,0.0625,0.0390625,0.0,2.0,127.0,21.1640625,0.0,-0.004392,6.1e-05
141,15957104,1.0,12.078125,17.3828125,0.3203125,0.0703125,0.046875,0.0,2.0,128.0,21.1640625,0.0,-0.004392,6.1e-05
142,16058373,1.0,12.0546875,17.3984375,0.3203125,0.078125,0.0546875,0.0,2.0,129.0,21.1640625,0.0,-0.004331,6.1e-05
143,16158562,1.0,12.0546875,17.3984375,0.3203125,0.0703125,0.046875,0.0,2.0,130.0,21.1640625,0.0,-0.004331,6.1e-05
144,16259001,1.0,12.0625,17.390625,0.3203125,0.0625,0.0390625,0.0,2.0,131.0,21.078125,0.0,-0.004331,6.1e-05
145,16357320,1.0,12.0546875,17.3984375,0.3203125,0.0625,0.046875,0.0,2.0,132.0,21.1640625,0.0,-0.004331,6.1e-05
146,16457729,1.0,12.046875,17.3984375,0.3203125,0.0625,0.046875,0.0,2.0,133.0,21.1640625,0.0,-0.004331,6.1e-05
147,16557093,1.0,12.0390625,17.40625,0.3203125,0.0703125,0.046875,0.0,2.0,134.0,21.1640625,0.0,-0.004331,6.1e-05
148,16660352,1.0,12.0234375,17.4140625,0.3203125,0.0703125,0.046875,0.0,2.0,135.0,21.1640625,0.0,-0.004331,6.1e-05
149,16760571,1.0,12.0234375,17.4140625,0.3203125,0.0625,0.046875,0.0,2.0,136.0,21.1640625,0.0,-0.004331,6.1e-05
150,16860560,1.0,12.0234375,17.4140625,0.3203125,0.0625,0.0390625,0.0,2.0,137.0,21.1640625,0.0,-0.004331,6.1e-05
151,16952419,1.0,12.0234375,17.4140625,0.3203125,0.0546875,0.0390625,0.0,2.0,138.0,21.1640625,0.0,-0.004331,6.1e-05
152,17057527,1.0,12.0234375,17.4140625,0.3203125,0.0546875,0.0390625,0.0,2.0,139.0,21.1640625,0.0,-0.004331,6.1e-05
153,17160376,1.0,12.015625,17.421875,0.3203125,0.0546875,0.0390625,0.0,2.0,140.0,21.1640625,0.0,-0.004331,6.1e-05
154,17258735,1.0,12.0234375,17.4140625,0.3203125,0.046875,0.03125,0.0,2.0,141.0,21.1640625,0.0,-0.004331,6.1e-05
155,17365484,1.0,12.015625,17.4140625,0.3203125,0.046875,0.03125,0.0,2.0,142.0,21.1640625,0.0,-0.004331,6.1e-05
156,17455683,1.0,11.9921875,17.4375,0.3203125,0.0546875,0.0390625,0.0,2.0,143.0,21.1640625,0.0,-0.004331,6.1e-05
157,17555096,1.0,11.9609375,17.4609375,0.3203125,0.078125,0.0546875,0.0,2.0,144.0,21.1640625,0.0,-0.004331,6.1e-05
158,17655105,1.0,11.9453125,17.46875,0.3203125,0.078125,0.0546875,0.0,2.0,145.0,21.1640625,0.0,-0.004331,6.1e-05
159,17758584,1.0,11.921875,17.484375,0.3203125,0.09375,0.0625,0.0,2.0,146.0,21.1640625,0.0,-0.004331,6.1e-05
160,17859133,1.0,11.8984375,17.5,0.3203125,0.1015625,0.0703125,0.0,2.0,147.0,21.1640625,0.0,-0.0042699999999999995,6.1e-05
161,17954912,1.0,11.890625,17.5078125,0.328125,0.1015625,0.0625,0.0,2.0,148.0,21.1640625,0.0,-0.0042699999999999995,6.1e-05
162,18053456,1.0,11.90625,17.4921875,0.328125,0.0859375,0.0546875,0.0,2.0,149.0,21.1640625,0.0,-0.004331,6.1e-05
163,18157305,1.0,11.9140625,17.484375,0.328125,0.0703125,0.046875,0.0,2.0,150.0,21.1640625,0.0,-0.004331,6.1e-05
164,18257544,1.0,11.890625,17.5,0.328125,0.078125,0.0546875,0.0,2.0,151.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
165,18355103,1.0,11.9296875,17.4765625,0.328125,0.046875,0.03125,0.0,2.0,152.0,21.078125,0.0,-0.004331,6.1e-05
166,18458171,1.0,11.9375,17.46875,0.328125,0.0390625,0.0234375,0.0,2.0,153.0,21.078125,0.0,-0.004331,6.1e-05
167,18557779,1.0,11.921875,17.46875,0.328125,0.0390625,0.03125,0.0,2.0,154.0,21.078125,0.0,-0.004331,6.1e-05
168,18656098,1.0,11.9296875,17.46875,0.328125,0.0390625,0.0234375,0.0,2.0,155.0,21.1640625,0.0,-0.004331,6.1e-05
169,18757957,1.0,11.953125,17.453125,0.328125,0.015625,0.0078125,0.0,2.0,156.0,21.1640625,0.0,-0.004331,6.1e-05
170,18856116,1.0,11.9765625,17.4375,0.328125,0.0,0.0,0.0,2.0,157.0,21.1640625,0.0,-0.004331,6.1e-05
171,18958805,1.0,12.0,17.421875,0.328125,0.0,0.0,0.0,2.0,158.0,21.1640625,0.0,-0.004331,6.1e-05
172,19063683,1.0,12.0078125,17.4140625,0.328125,-0.0078125,0.0,0.0,2.0,159.0,21.1640625,0.0,-0.004331,6.1e-05
173,19159372,1.0,12.0234375,17.40625,0.328125,-0.015625,-0.0078125,0.0,2.0,160.0,21.1640625,0.0,-0.004331,6.1e-05
174,19260561,1.0,11.9765625,17.4375,0.328125,0.0,0.0,0.0,2.0,161.0,21.1640625,0.0,-0.004331,6.1e-05
175,19357510,1.0,11.890625,17.4921875,0.3046875,0.0625,0.0390625,0.0,2.0,162.0,21.1640625,0.0,-0.0042699999999999995,6.1e-05
176,19457538,1.0,11.8046875,17.5546875,0.2890625,0.1171875,0.078125,0.0,2.0,163.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
177,19560959,1.0,11.7421875,17.59375,0.2734375,0.1484375,0.1015625,0.0,2.0,164.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
178,19663448,1.0,11.75,17.5859375,0.2734375,0.1328125,0.0859375,0.0,2.0,165.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
179,19759547,1.0,11.796875,17.546875,0.28125,0.09375,0.0625,0.0,2.0,166.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
180,19860936,1.0,11.8203125,17.5390625,0.2890625,0.0703125,0.046875,0.0,2.0,167.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
181,19964014,1.0,11.7734375,17.5625,0.2890625,0.09375,0.0625,0.0,2.0,168.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
182,20061396,1.0,11.7265625,17.59375,0.2890625,0.1171875,0.078125,0.0,2.0,169.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
183,20161795,1.0,11.6953125,17.609375,0.296875,0.1328125,0.0859375,0.0,2.0,170.0,21.078125,0.0,-0.004209,6.1e-05
184,20258534,1.0,11.6796875,17.6171875,0.296875,0.1328125,0.0859375,0.0,2.0,171.0,21.078125,0.0,-0.004209,6.1e-05
185,20362393,1.0,11.703125,17.6015625,0.296875,0.109375,0.0703125,0.0,2.0,172.0,21.078125,0.0,-0.004209,6.1e-05
186,20454922,1.0,11.734375,17.578125,0.296875,0.078125,0.0546875,0.0,2.0,173.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
187,20557736,1.0,11.7265625,17.5859375,0.3046875,0.078125,0.046875,0.0,2.0,174.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
188,20665915,1.0,11.734375,17.578125,0.3046875,0.0703125,0.046875,0.0,2.0,175.0,21.078125,0.0,-0.0042699999999999995,6.1e-05
