,Unnamed: 0,Unnamed: 0.1,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking,new_id,sub_ID_count
0,5,5,2353370,1.0,16.4453125,17.1484375,0.0,0.0,0.0,0.0,1.0,0.0,23.765625,0.0,-0.005307,0.0,1.0_2,425
1,8,8,2659325,1.0,16.625,16.9296875,0.0,0.0,0.0,0.0,1.0,3.0,23.765625,0.0,-0.005368,0.0,1.0_2,425
2,10,10,2851811,1.0,17.15625,17.375,0.953125,-0.046875,-0.0390625,0.0,2.0,5.0,27.34375,0.0,-0.005368,0.000305,1.0_2,425
3,17,17,3553670,1.0,15.6640625,17.4765625,0.0,0.65625,0.6015625,0.0,4.0,4.0,21.1640625,0.0,-0.005124,0.0,1.0_2,425
4,24,24,4264312,1.0,13.203125,17.9609375,0.0,1.5234375,1.125,0.0,2.0,11.0,21.1640625,0.0,-0.004514,0.0,1.0_2,425
5,39,39,5754439,1.0,12.03125,18.0,0.0390625,0.8125,0.546875,0.0,2.0,26.0,21.1640625,0.0,-0.00427,0.0,1.0_2,425
6,60,60,7862354,1.0,11.984375,17.7421875,0.1796875,0.15625,0.1015625,0.0,2.0,47.0,21.078125,0.0,-0.00427,6.1e-05,1.0_2,425
7,102,115,13356070,1.0,12.3125,17.2890625,0.3046875,-0.0078125,-0.0078125,0.0,2.0,102.0,21.1640625,0.0,-0.004453,6.1e-05,1.0_2,425
8,318,428,45057748,1.0,11.203125,17.921875,0.3046875,0.1953125,0.125,0.0,4.0,249.0,21.078125,0.0,-0.004026,6.1e-05,1.0_2,425
9,357,485,50759946,1.0,12.0859375,17.328125,0.2890625,-0.1875,-0.125,0.0,2.0,255.0,21.1640625,0.0,-0.004392,6.1e-05,1.0_2,425
10,373,505,52759165,1.0,11.390625,17.8125,0.2734375,0.1953125,0.125,0.0,2.0,255.0,21.1640625,0.0,-0.0040869999999999995,6.1e-05,1.0_2,425
11,394,541,56456113,1.0,12.2109375,17.015625,0.109375,-0.3125,-0.734375,0.0,2.0,255.0,20.9140625,-0.4375,-0.004453,0.0,1.0_2,425
12,403,550,57357593,1.0,11.5859375,16.765625,0.09375,0.25,-0.875,0.0,2.0,255.0,20.34375,-0.890625,-0.004331000000000001,0.0,1.0_2,425
13,409,556,57962583,1.0,10.6953125,16.609375,0.140625,0.7109375,-1.0234375,1.0,2.0,255.0,19.6953125,-1.2734375,-0.004148,0.0,1.0_2,425
14,411,558,58165465,1.0,10.09375,16.703125,0.1640625,1.0234375,-0.9765625,1.0,2.0,255.0,19.453125,-1.3984375,-0.003965,6.1e-05,1.0_2,425
15,413,560,58357893,1.0,9.890625,16.5,0.1640625,1.0234375,-0.9765625,1.0,3.0,255.0,0.0,0.0,-0.003904,6.1e-05,1.0_2,425
16,416,563,58653037,1.0,7.6015625,17.34375,0.1484375,2.328125,-0.765625,1.0,2.0,255.0,18.71875,-1.71875,-0.00305,6.1e-05,1.0_2,425
17,421,568,59156906,1.0,5.921875,17.0546875,0.140625,2.703125,-1.0703125,1.0,2.0,255.0,17.828125,-1.9140625,-0.002501,6.1e-05,1.0_2,425
18,428,575,59852794,1.0,3.671875,16.2578125,0.140625,2.9375,-1.6015625,1.0,4.0,255.0,17.2578125,-2.234375,-0.0016469999999999998,6.1e-05,1.0_2,425
19,429,576,59954013,1.0,2.6171875,16.3359375,0.1796875,3.484375,-1.6640625,1.0,2.0,255.0,17.09375,-2.234375,-0.001159,6.1e-05,1.0_2,425
20,2581,3335,1654437,10.0,-2.5703125,38.734375,0.078125,0.0,0.0,0.0,1.0,0.0,38.8203125,0.0,0.000488,0.0,10.0_151,26
21,2583,3337,1856325,10.0,-3.203125,41.2265625,0.0625,0.0,0.0,0.0,1.0,2.0,41.9140625,0.0,0.000549,0.0,10.0_151,26
22,2584,3338,1955263,10.0,-3.09375,41.4765625,0.0,0.0,0.0,0.0,1.0,3.0,41.9140625,0.0,0.000549,0.0,10.0_151,26
23,2605,3359,4056398,10.0,-4.0234375,41.6484375,0.0,0.1953125,-0.0078125,0.0,3.0,4.0,0.0,0.0,0.000732,0.0,10.0_151,26
24,2606,3360,4559182,10.0,-2.3984375,16.921875,0.265625,0.0,-44.625,1.0,1.0,0.0,17.09375,-44.625,0.001037,0.000122,10.0_151,26
25,2610,3364,6556306,10.0,8.5546875,30.5625,0.0,0.0,0.0,0.0,1.0,0.0,31.7421875,0.0,-0.002013,0.0,10.0_154,13
26,2612,3366,6759114,10.0,8.390625,30.625,0.0,0.0,0.0,0.0,1.0,2.0,31.7421875,0.0,-0.001952,0.0,10.0_154,13
27,2613,3367,6861373,10.0,9.1171875,32.609375,1.96875,-0.09375,2.71875,1.0,1.0,3.0,34.75,2.8828125,-0.002013,0.00042699999999999997,10.0_154,13
28,2615,3369,7060139,10.0,8.9921875,32.3046875,0.859375,0.0,0.046875,0.0,2.0,5.0,31.7421875,0.0,-0.002013,0.000183,10.0_154,13
29,2617,3372,7365056,10.0,8.5,31.9609375,0.8203125,0.5546875,-5.8671875,1.0,4.0,6.0,32.1484375,-6.15625,-0.001891,0.000183,10.0_154,13
30,2618,3373,7461974,10.0,8.8359375,31.4609375,1.0703125,0.2578125,-6.6484375,1.0,4.0,7.0,34.5859375,-6.5390625,-0.002013,0.000244,10.0_154,13
31,2621,3376,7761936,10.0,8.7578125,29.4609375,1.0703125,0.2578125,-6.6484375,1.0,3.0,5.0,0.0,0.0,-0.002135,0.000244,10.0_154,13
32,2622,3377,7863544,10.0,9.6015625,29.28125,1.7265625,-0.5,-5.296875,1.0,4.0,6.0,34.265625,-4.8671875,-0.002318,0.00042699999999999997,10.0_154,13
33,2623,3378,8365073,10.0,4.296875,50.0234375,0.0,0.0,16.4375,1.0,1.0,0.0,50.2109375,16.4375,-0.000549,0.0,10.0_155,6
34,2624,3379,8454301,10.0,3.3828125,51.2578125,0.0,0.0,17.28125,1.0,1.0,1.0,51.1875,17.2734375,-0.00042699999999999997,0.0,10.0_155,6
35,2625,3380,8561633,10.0,3.4140625,51.6875,0.0,0.0,16.5,1.0,1.0,2.0,50.2109375,16.4375,-0.00042699999999999997,0.0,10.0_155,6
36,2626,3381,9065657,10.0,1.703125,51.3125,0.796875,0.0,17.40625,1.0,1.0,0.0,51.3515625,17.40625,-0.000183,0.000122,10.0_155,6
37,2628,3383,9663811,10.0,-2.2265625,51.328125,0.1015625,0.0,0.0,0.0,1.0,1.0,51.3515625,0.0,0.000305,0.0,10.0_155,6
38,2629,3384,10161156,10.0,9.2421875,32.140625,0.0,0.0,51.1875,1.0,1.0,0.0,33.453125,51.1875,-0.002074,0.0,10.0_156,22
39,2630,3385,10658287,10.0,10.9765625,34.3359375,0.0,0.0,7.4453125,1.0,1.0,0.0,36.0546875,7.4453125,-0.002318,0.0,10.0_156,22
40,2631,3386,10758915,10.0,9.9296875,32.4453125,0.0,-0.171875,13.2578125,1.0,1.0,1.0,33.203125,12.90625,-0.002196,0.0,10.0_156,22
41,2632,3387,12060512,10.0,6.015625,40.0625,0.0546875,-0.0390625,0.0,0.0,1.0,3.0,40.9375,0.0,-0.001098,0.0,10.0_156,22
42,2644,3399,14560936,10.0,8.265625,40.0625,0.1328125,-0.3046875,-0.0546875,0.0,3.0,27.0,0.0,0.0,-0.001464,0.0,10.0_156,22
43,2645,3400,15458911,10.0,8.421875,38.9453125,0.1171875,-0.2265625,-1.3984375,1.0,3.0,22.0,0.0,0.0,-0.001586,0.0,10.0_156,22
44,2646,3401,15658488,10.0,8.25,39.4765625,0.1171875,-0.09375,-0.0078125,0.0,3.0,22.0,0.0,0.0,-0.001525,0.0,10.0_156,22
45,2648,3403,15959904,10.0,9.0234375,39.6640625,0.546875,-0.671875,-0.140625,0.0,4.0,23.0,41.9140625,0.0,-0.0016469999999999998,6.1e-05,10.0_156,22
46,2650,3405,16762981,10.0,8.6171875,39.71875,0.671875,-0.0390625,0.0,0.0,3.0,27.0,0.0,0.0,-0.001586,0.000122,10.0_156,22
47,2651,3406,17260745,10.0,1.0703125,63.1328125,0.984375,0.0,-31.65625,1.0,1.0,0.0,63.15625,-31.65625,-6.1e-05,6.1e-05,10.0_157,55
48,2652,3407,17362464,10.0,2.4375,62.8203125,1.0078125,0.0,-31.484375,1.0,1.0,1.0,63.5625,-31.4609375,-0.000183,0.000122,10.0_157,55
49,2653,3408,17856533,10.0,0.46875,63.8671875,0.9921875,0.0,-48.3515625,1.0,1.0,0.0,63.8828125,-48.3515625,0.0,0.000122,10.0_157,55
50,2654,3409,19754927,10.0,1.859375,30.5390625,0.4765625,0.0,2.5625,1.0,1.0,0.0,30.6015625,2.5625,-0.000366,0.000122,10.0_157,55
51,2655,3410,19856126,10.0,1.703125,30.890625,0.4765625,0.0078125,1.0078125,0.0,1.0,1.0,30.9296875,0.9609375,-0.000366,6.1e-05,10.0_157,55
52,2656,3411,19959804,10.0,2.0390625,30.9375,0.46875,0.0,0.8359375,0.0,1.0,2.0,31.0078125,0.828125,-0.00042699999999999997,6.1e-05,10.0_157,55
53,2659,3414,20256524,10.0,2.0546875,31.3046875,0.4765625,0.0,1.2578125,1.0,2.0,5.0,31.4140625,1.28125,-0.00042699999999999997,6.1e-05,10.0_157,55
54,2660,3415,20360393,10.0,2.6640625,31.7734375,0.6015625,-0.2890625,0.2578125,0.0,2.0,6.0,34.75,0.0,-0.000549,0.000122,10.0_157,55
55,2663,3418,20664105,10.0,2.4765625,31.8828125,0.546875,-0.125,1.3359375,1.0,2.0,9.0,31.90625,1.40625,-0.000488,0.000122,10.0_157,55
56,2669,3424,21258529,10.0,2.4609375,32.5390625,0.546875,-0.046875,0.9765625,0.0,3.0,13.0,0.0,0.0,-0.000488,0.000122,10.0_157,55
57,2670,3425,21754451,10.0,0.4140625,33.765625,0.0,0.0,50.484375,1.0,1.0,0.0,33.7734375,50.484375,0.0,0.0,10.0_157,55
58,2671,3426,22756886,10.0,4.1484375,43.90625,0.0,0.0,0.0,0.0,1.0,0.0,44.109375,0.0,-0.0006709999999999999,0.0,10.0_157,55
59,2673,3428,22957524,10.0,3.7890625,44.375,0.0,0.0,0.0,0.0,1.0,2.0,44.78125,0.0,-0.000549,0.0,10.0_157,55
60,2675,3430,23156820,10.0,3.265625,44.6015625,0.0,0.03125,0.0,0.0,1.0,4.0,44.78125,0.0,-0.000488,0.0,10.0_157,55
61,2681,3436,23756693,10.0,3.734375,44.171875,0.0,-0.0546875,0.0,0.0,3.0,6.0,0.0,0.0,-0.000549,0.0,10.0_157,55
62,2683,3438,24356993,10.0,3.2734375,61.578125,2.75,0.0,0.0,0.0,1.0,1.0,61.7265625,0.0,-0.000305,0.000305,10.0_157,55
63,2684,3439,24459472,10.0,3.140625,61.59375,2.75,0.0,0.0,0.0,1.0,2.0,61.7265625,0.0,-0.000305,0.000305,10.0_157,55
64,2692,3447,25257034,10.0,3.6796875,61.4609375,2.71875,-0.0625,-0.953125,1.0,2.0,10.0,61.53125,-1.0703125,-0.000366,0.000305,10.0_157,55
65,2701,3456,26154273,10.0,3.1484375,60.7109375,2.6875,0.1953125,-1.1484375,1.0,3.0,15.0,0.0,0.0,-0.000305,0.000305,10.0_157,55
66,2705,3460,26555999,10.0,2.9375,61.2578125,2.78125,0.296875,0.0,0.0,3.0,17.0,0.0,0.0,-0.000305,0.000305,10.0_157,55
67,2715,3471,34555535,10.0,2.4765625,43.953125,0.6875,0.0,0.0,0.0,1.0,0.0,44.03125,0.0,-0.000366,0.000122,10.0_162,42
68,2718,3474,34853652,10.0,2.265625,43.9921875,0.6796875,0.0078125,0.0,0.0,1.0,3.0,44.03125,0.0,-0.000305,6.1e-05,10.0_162,42
69,2725,3481,35556357,10.0,2.6015625,44.171875,0.71875,-0.1484375,0.0,0.0,2.0,10.0,44.78125,0.0,-0.000366,0.000122,10.0_162,42
70,2756,3512,38662061,10.0,3.875,44.1875,0.6015625,-0.3046875,-0.015625,0.0,3.0,28.0,0.0,0.0,-0.00061,6.1e-05,10.0_162,42
71,2762,3527,41759597,10.0,9.5703125,32.8046875,0.0,0.0,-32.1640625,1.0,1.0,0.0,34.1796875,-32.1640625,-0.002074,0.0,10.0_165,87
72,2763,3528,41861206,10.0,10.46875,31.5546875,0.0,-0.1171875,-28.3203125,1.0,1.0,1.0,33.9375,-26.7109375,-0.002379,0.0,10.0_165,87
73,2765,3530,42055569,10.0,10.3515625,29.3984375,4.734375,-0.5859375,-19.9296875,1.0,1.0,3.0,32.796875,-17.84375,-0.002501,0.001159,10.0_165,87
74,2766,3531,42561373,10.0,5.5546875,49.9765625,0.78125,0.0,0.0,0.0,1.0,0.0,50.296875,0.0,-0.000793,0.000122,10.0_165,87
75,2767,3532,42658352,10.0,4.6015625,51.84375,0.796875,0.0,0.0,0.0,1.0,1.0,52.328125,0.0,-0.00061,6.1e-05,10.0_165,87
76,2774,3539,43363013,10.0,3.359375,52.3671875,1.0078125,0.4296875,-0.9609375,1.0,2.0,8.0,53.390625,-1.2734375,-0.00042699999999999997,0.000122,10.0_165,87
77,2775,3540,43455122,10.0,3.65625,52.5234375,1.1484375,0.1953125,-1.78125,1.0,2.0,9.0,53.3515625,-2.0234375,-0.00042699999999999997,0.000122,10.0_165,87
78,2779,3544,43860802,10.0,3.9921875,52.0625,1.078125,-0.078125,-0.390625,0.0,3.0,9.0,0.0,0.0,-0.000488,0.000122,10.0_165,87
79,2780,3545,43959771,10.0,2.953125,51.4921875,0.7734375,0.90625,0.0390625,0.0,4.0,10.0,48.96875,0.0,-0.000366,6.1e-05,10.0_165,87
80,2781,3546,44458320,10.0,1.1953125,44.8203125,0.6953125,0.0,1.796875,1.0,1.0,0.0,44.84375,1.796875,-0.000122,6.1e-05,10.0_165,87
81,2793,3558,45654285,10.0,3.25,44.6796875,0.640625,-0.0546875,0.0,0.0,2.0,12.0,44.78125,0.0,-0.000488,6.1e-05,10.0_165,87
82,2804,3576,47453306,10.0,3.6328125,44.40625,0.5546875,-0.1875,-0.0078125,0.0,3.0,21.0,0.0,0.0,-0.000549,6.1e-05,10.0_165,87
83,2821,3593,49152410,10.0,2.640625,44.171875,0.5234375,0.2265625,0.0078125,0.0,4.0,31.0,44.78125,0.0,-0.000366,6.1e-05,10.0_165,87
84,2831,3604,50255568,10.0,3.375,44.3203125,0.1796875,-0.2265625,-0.0078125,0.0,2.0,41.0,44.78125,0.0,-0.000488,0.0,10.0_165,87
85,2841,3614,51259159,10.0,4.4296875,44.265625,0.0,-0.65625,-1.2578125,1.0,4.0,45.0,44.78125,-1.1953125,-0.0006709999999999999,0.0,10.0_165,87
86,2847,3620,51854520,10.0,4.7890625,43.9140625,0.03125,-0.640625,-0.3125,0.0,3.0,45.0,0.0,0.0,-0.000732,0.0,10.0_165,87
87,2848,3621,52357127,10.0,-0.0078125,61.3515625,0.40625,0.0,-14.0546875,1.0,1.0,0.0,61.359375,-14.0546875,0.0,0.0,10.0_165,87
88,2850,3623,53860236,10.0,2.6171875,43.9453125,0.6875,0.0,0.0,0.0,1.0,0.0,44.03125,0.0,-0.000366,0.000122,10.0_167,15
89,2853,3626,54155137,10.0,2.0859375,43.9765625,0.6875,0.0078125,0.0,0.0,1.0,3.0,44.03125,0.0,-0.000305,0.000122,10.0_167,15
90,2864,3641,56052238,10.0,1.1328125,74.78125,3.3125,0.0234375,-0.046875,0.0,3.0,10.0,0.0,0.0,0.0,0.000305,10.0_167,15
91,2873,3650,1755066,11.0,-3.6015625,31.2890625,0.0,0.0,0.0,0.0,1.0,0.0,31.5,0.0,0.0008539999999999999,0.0,11.0_171,7
92,2874,3651,1856125,11.0,-4.3359375,34.203125,0.0,0.0,0.0,0.0,1.0,1.0,35.2421875,0.0,0.000976,0.0,11.0_171,7
93,2876,3653,2053407,11.0,-4.6640625,34.65625,0.0,0.0078125,0.0,0.0,1.0,3.0,35.3203125,0.0,0.001037,0.0,11.0_171,7
94,2877,3654,2157455,11.0,-4.8828125,34.6875,0.0,0.046875,0.0,0.0,1.0,4.0,35.2421875,0.0,0.001037,0.0,11.0_171,7
95,2878,3655,2656125,11.0,-3.640625,9.234375,0.0,0.0,0.0625,0.0,1.0,0.0,9.9296875,0.0625,0.002867,0.0,11.0_171,7
96,2879,3656,3149754,11.0,-0.40625,18.2265625,0.28125,0.0,0.0,0.0,1.0,0.0,18.234375,0.0,0.000122,0.000122,11.0_171,7
97,2880,3657,3658519,11.0,5.984375,34.2265625,0.0,0.0,0.0,0.0,1.0,0.0,34.75,0.0,-0.001281,0.0,11.0_172,13
98,2882,3659,3857556,11.0,6.4765625,31.3203125,0.0,0.0,0.0,0.0,1.0,2.0,31.7421875,0.0,-0.001464,0.0,11.0_172,13
99,2883,3660,3958155,11.0,6.3125,32.265625,0.453125,0.0078125,0.0,0.0,1.0,3.0,34.75,0.0,-0.001403,6.1e-05,11.0_172,13
100,2887,3664,4354790,11.0,6.5625,31.625,0.1015625,-0.0703125,-0.0078125,0.0,2.0,7.0,31.7421875,0.0,-0.001525,0.0,11.0_172,13
101,2888,3665,4461127,11.0,6.921875,31.4375,0.0625,-0.2265625,-1.609375,1.0,2.0,8.0,31.8203125,-1.9765625,-0.001586,0.0,11.0_172,13
102,2889,3666,4560982,11.0,6.7734375,31.6875,0.234375,-0.140625,-0.375,0.0,2.0,9.0,34.75,0.0,-0.001525,0.0,11.0_172,13
103,2892,3669,4856319,11.0,6.6328125,31.4765625,0.125,-0.046875,-0.078125,0.0,3.0,10.0,0.0,0.0,-0.001525,0.0,11.0_172,13
104,2896,3673,6257555,11.0,2.7265625,64.140625,1.0,0.0,0.0,0.0,1.0,0.0,64.2109375,0.0,-0.000244,6.1e-05,11.0_174,29
105,2897,3674,6456143,11.0,2.953125,63.4375,1.0546875,0.0,-0.1328125,0.0,1.0,2.0,64.2109375,0.0,-0.000244,0.000122,11.0_174,29
106,2898,3675,6559306,11.0,2.7890625,63.7109375,1.1015625,0.0,0.0,0.0,1.0,3.0,64.2890625,0.0,-0.000244,0.000122,11.0_174,29
107,2899,3676,6660725,11.0,2.40625,63.8671875,1.125,0.0625,0.0,0.0,1.0,4.0,64.2890625,0.0,-0.000183,0.000122,11.0_174,29
108,2903,3680,7056539,11.0,2.1640625,64.8359375,1.328125,0.1328125,0.0,0.0,2.0,8.0,67.3125,0.0,-0.000183,0.000122,11.0_174,29
109,2908,3685,7557689,11.0,1.6796875,64.7265625,1.2890625,0.375,0.0078125,0.0,3.0,9.0,0.0,0.0,-0.000122,0.000122,11.0_174,29
110,2909,3686,7859934,11.0,1.9140625,65.765625,1.265625,0.0703125,7.7421875,1.0,4.0,8.0,64.859375,7.8359375,-0.000122,0.000122,11.0_174,29
111,2910,3687,8366283,11.0,1.5078125,52.3046875,0.0,0.0,0.0,0.0,1.0,0.0,52.328125,0.0,-0.000122,0.0,11.0_174,29
112,2911,3688,8454711,11.0,0.578125,52.4140625,0.0,0.0,0.0,0.0,1.0,1.0,52.4140625,0.0,0.0,0.0,11.0_174,29
113,2912,3689,8562033,11.0,0.7578125,52.3671875,0.0,0.0,0.0,0.0,1.0,2.0,52.328125,0.0,0.0,0.0,11.0_174,29
114,2913,3690,8658592,11.0,0.4140625,52.6171875,0.0234375,0.015625,0.46875,0.0,1.0,3.0,53.140625,0.5078125,0.0,0.0,11.0_174,29
115,2914,3691,8761431,11.0,0.515625,52.1953125,0.0,0.0,0.0859375,0.0,1.0,4.0,50.703125,0.0625,0.0,0.0,11.0_174,29
116,2916,3693,8960948,11.0,0.65625,52.2890625,0.0,-0.0390625,0.2734375,0.0,2.0,6.0,52.328125,0.0,0.0,0.0,11.0_174,29
117,2917,3694,9065857,11.0,1.2109375,51.5078125,0.0,-0.3046875,1.1328125,1.0,2.0,7.0,50.9609375,1.390625,-0.000122,0.0,11.0_174,29
118,2918,3695,9163016,11.0,1.1328125,51.65625,0.0,-0.2109375,0.2421875,0.0,2.0,8.0,52.328125,0.0,-6.1e-05,0.0,11.0_174,29
119,2923,3700,9664021,11.0,1.5546875,51.75,0.015625,-0.40625,0.0,0.0,3.0,9.0,0.0,0.0,-0.000122,0.0,11.0_174,29
120,2924,3701,10157146,11.0,0.6171875,18.8671875,0.2890625,0.0,-12.8984375,1.0,1.0,0.0,18.8828125,-12.8984375,-0.000183,0.000122,11.0_174,29
121,2926,3703,12658123,11.0,-4.40625,51.15625,0.609375,0.0,0.0,0.0,1.0,0.0,51.3515625,0.0,0.0006709999999999999,6.1e-05,11.0_176,20
122,2928,3705,12855850,11.0,-3.5703125,51.2109375,0.59375,0.0,0.0,0.0,1.0,2.0,51.3515625,0.0,0.000488,6.1e-05,11.0_176,20
123,2929,3706,13352860,11.0,1.3203125,22.7421875,0.3515625,0.0,-15.1484375,1.0,1.0,0.0,22.7890625,-15.1484375,-0.000366,0.000122,11.0_176,20
124,2930,3707,13857913,11.0,-1.109375,48.8984375,0.0,0.0,0.0,0.0,1.0,0.0,48.9140625,0.0,0.000122,0.0,11.0_176,20
125,2933,3710,14155640,11.0,-0.5859375,49.1875,0.0,0.0,0.0,0.0,1.0,3.0,49.234375,0.0,6.1e-05,0.0,11.0_176,20
126,2936,3713,14458096,11.0,-0.34375,49.125,0.0078125,-0.0234375,0.0,0.0,2.0,6.0,48.96875,0.0,0.0,0.0,11.0_176,20
127,2939,3716,14756134,11.0,-1.2265625,49.5,0.0,0.4375,0.0,0.0,2.0,9.0,51.3515625,0.0,0.000183,0.0,11.0_176,20
128,2940,3717,14857753,11.0,-1.2734375,49.71875,0.0,0.4375,0.0,0.0,2.0,10.0,50.9609375,0.0,0.000183,0.0,11.0_176,20
129,2943,3720,15157114,11.0,-1.40625,49.71875,0.0,0.4375,0.0,0.0,3.0,9.0,0.0,0.0,0.000183,0.0,11.0_176,20
130,2945,3722,15358152,11.0,-1.0546875,49.671875,0.0,0.15625,0.0,0.0,3.0,9.0,0.0,0.0,0.000122,0.0,11.0_176,20
131,2946,3723,15854456,11.0,4.2265625,49.953125,0.0,0.0,0.0,0.0,1.0,0.0,50.1328125,0.0,-0.000549,0.0,11.0_177,33
132,2947,3724,15956304,11.0,0.9140625,49.1171875,0.0,0.0078125,0.0,0.0,1.0,1.0,48.96875,0.0,-6.1e-05,0.0,11.0_177,33
133,2949,3726,16558103,11.0,3.484375,52.203125,0.8125,0.0,0.0,0.0,1.0,0.0,52.328125,0.0,-0.00042699999999999997,0.000122,11.0_177,33
134,2950,3727,16660552,11.0,4.1953125,52.078125,0.8125,0.0,0.0,0.0,1.0,1.0,52.15625,0.0,-0.000549,6.1e-05,11.0_177,33
135,2951,3728,16762181,11.0,4.5,51.859375,0.4921875,-0.0078125,0.0,0.0,1.0,2.0,51.2734375,0.0,-0.00061,6.1e-05,11.0_177,33
136,2955,3732,17160986,11.0,4.578125,51.53125,0.0390625,-0.0703125,0.0,0.0,2.0,6.0,50.296875,0.0,-0.00061,0.0,11.0_177,33
137,2960,3741,18054866,11.0,3.4609375,51.9765625,0.4453125,0.6875,0.0625,0.0,4.0,9.0,54.28125,0.0,-0.00042699999999999997,6.1e-05,11.0_177,33
138,2966,3747,18656898,11.0,3.0,51.953125,0.375,0.6875,0.0390625,0.0,3.0,9.0,0.0,0.0,-0.000366,0.0,11.0_177,33
139,2967,3748,18758557,11.0,4.078125,51.6171875,0.109375,-0.171875,0.0,0.0,4.0,10.0,50.2109375,0.0,-0.000549,0.0,11.0_177,33
140,2978,3759,19859536,11.0,4.8671875,51.7109375,0.21875,-0.515625,-0.03125,0.0,3.0,9.0,0.0,0.0,-0.0006709999999999999,0.0,11.0_177,33
141,2979,3760,21060922,11.0,-0.171875,64.2734375,1.0,0.0,0.0,0.0,1.0,0.0,64.2890625,0.0,0.0,6.1e-05,11.0_178,31
142,2980,3761,21157261,11.0,-0.421875,64.2734375,1.0,0.0,0.0,0.0,1.0,1.0,64.2890625,0.0,0.0,6.1e-05,11.0_178,31
143,2981,3762,21261129,11.0,-0.3828125,64.4609375,1.0,0.0,0.0,0.0,1.0,2.0,64.703125,0.0,0.0,6.1e-05,11.0_178,31
144,2983,3764,21460507,11.0,0.40625,64.9609375,1.0078125,-0.046875,-0.46875,0.0,1.0,4.0,66.1171875,-0.4296875,0.0,6.1e-05,11.0_178,31
145,2985,3766,21662702,11.0,1.4140625,65.1875,1.015625,-0.28125,-1.25,1.0,2.0,6.0,65.9140625,-1.1953125,-6.1e-05,6.1e-05,11.0_178,31
146,2989,3770,22059583,11.0,2.078125,66.375,1.0234375,-0.578125,-0.0078125,0.0,2.0,10.0,68.7109375,0.0,-0.000183,6.1e-05,11.0_178,31
147,2991,3772,22259551,11.0,2.1953125,66.3671875,1.0234375,-0.578125,-0.0078125,0.0,3.0,10.0,0.0,0.0,-0.000183,6.1e-05,11.0_178,31
148,2992,3773,22862565,11.0,4.4375,52.890625,0.8203125,0.015625,-1.2421875,1.0,1.0,1.0,52.984375,-1.2734375,-0.000549,6.1e-05,11.0_178,31
149,2994,3775,23061701,11.0,3.484375,52.25,0.671875,0.0625,-1.53125,1.0,1.0,3.0,52.359375,-1.453125,-0.00042699999999999997,6.1e-05,11.0_178,31
150,2998,3779,23462686,11.0,3.4140625,51.734375,0.6484375,0.0703125,-1.3359375,1.0,3.0,6.0,0.0,0.0,-0.00042699999999999997,6.1e-05,11.0_178,31
151,3000,3781,23659944,11.0,3.546875,51.453125,0.65625,-0.0390625,-1.53125,1.0,4.0,8.0,51.5625,-1.578125,-0.00042699999999999997,6.1e-05,11.0_178,31
152,3009,3790,24559324,11.0,3.359375,50.1796875,0.6875,0.078125,-1.265625,1.0,3.0,13.0,0.0,0.0,-0.00042699999999999997,6.1e-05,11.0_178,31
153,3010,3791,25757069,11.0,12.4140625,38.484375,0.0,0.0,0.0,0.0,1.0,1.0,40.2890625,0.0,-0.002318,0.0,11.0_179,5
154,3014,3795,26557609,11.0,13.40625,37.984375,0.0,-0.078125,-0.0234375,0.0,3.0,5.0,0.0,0.0,-0.002501,0.0,11.0_179,5
155,3017,3798,27959113,11.0,6.890625,44.0859375,0.7265625,0.0,0.0,0.0,1.0,2.0,44.78125,0.0,-0.001098,0.000122,11.0_181,21
156,3018,3799,28461134,11.0,5.9609375,44.9609375,1.234375,0.203125,0.0,0.0,2.0,7.0,44.78125,0.0,-0.000915,0.000183,11.0_181,21
157,3019,3800,28756303,11.0,4.0625,44.8359375,1.203125,1.1953125,-1.1796875,1.0,2.0,10.0,44.984375,-1.3203125,-0.00061,0.000183,11.0_181,21
158,3021,3802,28959381,11.0,3.8203125,44.59375,1.203125,1.1953125,-1.1796875,1.0,3.0,10.0,0.0,0.0,-0.000549,0.000183,11.0_181,21
159,3024,3805,29255453,11.0,3.4453125,44.5625,1.1796875,1.21875,-1.1796875,1.0,2.0,13.0,44.5859375,-1.3828125,-0.000488,0.000183,11.0_181,21
160,3029,3810,29754040,11.0,3.0625,43.9296875,1.140625,1.0390625,-1.234375,1.0,3.0,16.0,0.0,0.0,-0.00042699999999999997,0.000183,11.0_181,21
161,3030,3811,30259984,11.0,3.0546875,62.9140625,0.0,0.0,-14.3125,1.0,1.0,0.0,62.9921875,-14.3125,-0.000305,0.0,11.0_181,21
162,3031,3812,30755882,11.0,5.4453125,16.703125,0.0,0.0,0.4453125,0.0,1.0,0.0,17.578125,0.4453125,-0.002318,0.0,11.0_181,21
163,3032,3813,30857311,11.0,5.59375,16.359375,0.0,0.03125,-0.4765625,0.0,1.0,1.0,17.2578125,-0.5,-0.00244,0.0,11.0_181,21
164,3033,3814,31358468,11.0,4.9140625,30.28125,0.0,0.0,0.0,0.0,1.0,0.0,30.6796875,0.0,-0.001159,0.0,11.0_181,21
